mRNA,CKR,HSR,FoldChange,log2FC
LOC_Os02g57870,3.3,0.0,0.23255813953488372,-2.1043366598147357
LOC_Os02g58070,12.3,1.7,0.20300751879699247,-2.300394933337721
LOC_Os02g58180,25.2,2.6,0.13740458015267176,-2.863498000095138
LOC_Os02g58220,6.8,0.6,0.20512820512820515,-2.2854022188622483
LOC_Os02g58300,16.8,1.0,0.11235955056179775,-3.1538053360790355
LOC_Os02g58320,27.1,4.3,0.1886120996441281,-2.406505865657727
LOC_Os02g58350,5.8,0.0,0.14705882352941177,-2.765534746362977
LOC_Os02g58390,3.9,0.0,0.2040816326530612,-2.292781749227846
LOC_Os02g58450,33.7,7.6,0.24783861671469737,-2.012527097876163
LOC_Os02g58490,5.0,0.2,0.19999999999999998,-2.3219280948873626
LOC_Os02g58510,60.9,5.7,0.10823909531502424,-3.207706408756492
LOC_Os02g58520,3.4,0.0,0.22727272727272727,-2.137503523749935
LOC_Os02g58540,4.8,0.0,0.1724137931034483,-2.5360529002402097
LOC_Os02g58550,7.3,0.5,0.18072289156626503,-2.4681488357384063
LOC_Os02g58554,18.5,3.0,0.20512820512820512,-2.2854022188622483
LOC_Os02g58720,10.4,0.0,0.08771929824561403,-3.5109619192773796
LOC_Os02g58730,8.3,1.0,0.2150537634408602,-2.2172307162206693
LOC_Os03g01090,7.8,0.6,0.18181818181818182,-2.4594316186372973
LOC_Os03g01170,5.8,0.0,0.14705882352941177,-2.765534746362977
LOC_Os03g01180,10.6,0.8,0.15517241379310345,-2.6880559936852597
LOC_Os03g01190,35.6,5.7,0.1830601092896175,-2.44961064782627
LOC_Os03g01250,4.7,0.0,0.17543859649122806,-2.5109619192773796
LOC_Os03g01270,99.8,0.0,0.00992063492063492,-6.655351828612554
LOC_Os03g01300,95.3,6.5,0.07788161993769471,-3.682573297347578
LOC_Os03g01530,60.4,4.5,0.08957654723127036,-3.48073513184552
LOC_Os03g01580,6.6,0.0,0.13157894736842105,-2.925999418556223
LOC_Os03g01600,3.1,0.0,0.24390243902439027,-2.035623909730721
LOC_Os03g01614,4.0,0.0,0.2,-2.321928094887362
LOC_Os03g01700,103.9,1.3,0.021925643469971397,-5.511237006520255
LOC_Os03g01710,18.6,1.6,0.1326530612244898,-2.914270125974116
LOC_Os03g01770,7.2,0.9,0.23170731707317074,-2.109624491174498
LOC_Os03g01810,22.7,4.2,0.21940928270042195,-2.188303530757167
LOC_Os03g01910,64.7,11.1,0.1841704718417047,-2.440886323047735
LOC_Os03g01920,5.5,0.6,0.24615384615384617,-2.0223678130284544
LOC_Os03g01940,10.9,1.5,0.21008403361344538,-2.250961573533219
LOC_Os03g02040,30.1,1.9,0.0932475884244373,-3.4227897750030305
LOC_Os03g02240,14.9,0.0,0.06289308176100629,-3.990954860396993
LOC_Os03g02270,9.4,1.1,0.20192307692307693,-2.308122295362332
LOC_Os03g02290,7.6,0.5,0.1744186046511628,-2.519374159093579
LOC_Os03g02400,15.4,0.0,0.06097560975609757,-4.035623909730721
LOC_Os03g02410,14.3,1.7,0.17647058823529413,-2.502500340529183
LOC_Os03g02420,36.6,5.6,0.175531914893617,-2.510194732319184
LOC_Os03g02460,6.5,0.7,0.22666666666666666,-2.1413558492455413
LOC_Os03g02544,4.4,0.0,0.18518518518518517,-2.4329594072761065
LOC_Os03g02860,25.2,0.7,0.0648854961832061,-3.945960160287111
LOC_Os03g02900,3.4,0.0,0.22727272727272727,-2.137503523749935
LOC_Os03g02920,38.3,2.0,0.07633587786259542,-3.711494906650088
LOC_Os03g02939,24.8,0.0,0.03875968992248062,-4.689299160535891
LOC_Os03g03070,23.4,4.2,0.21311475409836067,-2.230297619421794
LOC_Os03g03164,10.8,1.2,0.1864406779661017,-2.423211430724544
LOC_Os03g03334,11.8,0.0,0.078125,-3.678071905112638
LOC_Os03g03410,34.5,7.2,0.23098591549295772,-2.114123209773961
LOC_Os03g03420,5.1,0.0,0.1639344262295082,-2.6088092426755236
LOC_Os03g03570,7.9,0.3,0.14606741573033707,-2.7752937128253055
LOC_Os03g03600,108.3,3.0,0.036596523330283626,-4.772149590784542
LOC_Os03g03630,31.5,0.0,0.03076923076923077,-5.022367813028454
LOC_Os03g03790,20.1,2.1,0.14691943127962084,-2.7669028783203102
LOC_Os03g03810,22.8,2.5,0.14705882352941177,-2.765534746362977
LOC_Os03g03860,7.3,0.9,0.22891566265060237,-2.1271119179033393
LOC_Os03g03880,7.4,0.0,0.11904761904761904,-3.070389327891398
LOC_Os03g04060,6.7,0.0,0.12987012987012986,-2.9448584458075393
LOC_Os03g04070,6.6,0.0,0.13157894736842105,-2.925999418556223
LOC_Os03g04100,15.0,1.9,0.18125,-2.4639470997597903
LOC_Os03g04110,46.0,6.3,0.15531914893617021,-2.6866923876849826
LOC_Os03g04169,5.0,0.3,0.21666666666666667,-2.2064508774674265
LOC_Os03g04210,6.7,0.0,0.12987012987012986,-2.9448584458075393
LOC_Os03g04220,44.8,1.1,0.04585152838427948,-4.446886365318184
LOC_Os03g04240,24.4,0.0,0.03937007874015748,-4.666756591884804
LOC_Os03g04250,35.3,0.0,0.027548209366391185,-5.181897643108388
LOC_Os03g04260,18.6,1.2,0.11224489795918367,-3.155278225477911
LOC_Os03g04310,28.2,1.5,0.08561643835616438,-3.545968369105293
LOC_Os03g04340,86.8,6.9,0.08997722095671983,-3.474296381358255
LOC_Os03g04430,29.7,6.4,0.241042345276873,-2.0526414797412293
LOC_Os03g04470,14.5,1.0,0.12903225806451613,-2.9541963103868754
LOC_Os03g04550,30.5,0.0,0.031746031746031744,-4.977279923499917
LOC_Os03g04750,63.7,12.9,0.21483771251931993,-2.218680829269
LOC_Os03g04990,24.6,4.6,0.21874999999999997,-2.1926450779423963
LOC_Os03g05060,18.2,2.6,0.1875,-2.415037499278844
LOC_Os03g05140,35.1,0.0,0.027700831024930747,-5.173926931999809
LOC_Os03g05300,38.9,3.4,0.11027568922305765,-3.1808133175850486
LOC_Os03g05480,10.2,1.2,0.19642857142857145,-2.347923303420307
LOC_Os03g05510,6.8,0.0,0.12820512820512822,-2.9634741239748856
LOC_Os03g05530,28.2,2.4,0.11643835616438356,-3.102361717629678
LOC_Os03g05620,102.1,16.8,0.1726479146459748,-2.5340951864017107
LOC_Os03g05710,17.5,2.3,0.17837837837837836,-2.486987341157859
LOC_Os03g05720,11.3,1.4,0.19512195121951217,-2.357552004618084
LOC_Os03g05812,10.0,0.9,0.17272727272727273,-2.5334322000810743
LOC_Os03g05980,11.7,1.0,0.15748031496062992,-2.6667565918848037
LOC_Os03g06000,47.8,5.6,0.13524590163934427,-2.886343218204433
LOC_Os03g06010,6.5,0.0,0.13333333333333333,-2.9068905956085187
LOC_Os03g06020,11.7,0.0,0.07874015748031496,-3.6667565918848037
LOC_Os03g06040,10.7,1.2,0.18803418803418806,-2.410933100946107
LOC_Os03g06120,6.1,0.3,0.18309859154929578,-2.44930740136359
LOC_Os03g06480,18.5,1.5,0.1282051282051282,-2.963474123974886
LOC_Os03g06510,10.6,0.4,0.12068965517241378,-3.050626073069968
LOC_Os03g06670,37.8,7.8,0.22680412371134023,-2.14048122354983
LOC_Os03g06680,20.0,0.0,0.047619047619047616,-4.392317422778761
LOC_Os03g06940,13.8,0.0,0.06756756756756756,-3.8875252707415875
LOC_Os03g06980,19.9,0.4,0.06698564593301436,-3.900004210023279
LOC_Os03g07110,7.5,1.0,0.23529411764705882,-2.0874628412503395
LOC_Os03g07150,13.6,2.2,0.21917808219178084,-2.189824558880017
LOC_Os03g07260,3.1,0.0,0.24390243902439027,-2.035623909730721
LOC_Os03g07290,9.6,1.5,0.2358490566037736,-2.0840642647884744
LOC_Os03g07400,12.2,0.0,0.07575757575757576,-3.722466024471091
LOC_Os03g07450,8.2,0.0,0.10869565217391305,-3.2016338611696504
LOC_Os03g07580,18.6,1.5,0.12755102040816327,-2.9708536543404835
LOC_Os03g07660,9.2,0.0,0.09803921568627452,-3.350497247084133
LOC_Os03g07810,11.2,0.7,0.13934426229508198,-2.8432744963125467
LOC_Os03g07840,22.2,2.0,0.12931034482758622,-2.9510903995190536
LOC_Os03g07880,39.1,4.2,0.12967581047381546,-2.947018708313828
LOC_Os03g07910,13.3,1.5,0.17482517482517482,-2.5160151470036647
LOC_Os03g08010,15.9,1.6,0.15384615384615385,-2.700439718141092
LOC_Os03g08020,18.5,1.7,0.13846153846153847,-2.852442811586142
LOC_Os03g08140,4.9,0.2,0.20338983050847456,-2.297680548640685
LOC_Os03g08370,3.3,0.0,0.23255813953488372,-2.1043366598147357
LOC_Os03g08440,99.9,12.0,0.12884043607532208,-2.956342646077903
LOC_Os03g08520,22.6,1.5,0.1059322033898305,-3.2387868595871168
LOC_Os03g08600,9.4,0.9,0.18269230769230768,-2.452512204697507
LOC_Os03g08620,5.0,0.0,0.16666666666666666,-2.584962500721156
LOC_Os03g08660,3.7,0.0,0.2127659574468085,-2.232660756790275
LOC_Os03g08790,35.1,0.0,0.027700831024930747,-5.173926931999809
LOC_Os03g08800,3.1,0.0,0.24390243902439027,-2.035623909730721
LOC_Os03g08810,21.7,2.8,0.16740088105726872,-2.5786209738473294
LOC_Os03g08840,9.7,0.7,0.15887850467289721,-2.6540041451508074
LOC_Os03g08960,36.9,3.4,0.11609498680738788,-3.106622419533794
LOC_Os03g09060,3.4,0.0,0.22727272727272727,-2.137503523749935
LOC_Os03g09850,21.5,2.7,0.16444444444444445,-2.6043278255880873
LOC_Os03g10010,5.2,0.0,0.16129032258064516,-2.6322682154995127
LOC_Os03g10180,7.5,0.9,0.22352941176470587,-2.1614634226941165
LOC_Os03g10224,4.2,0.0,0.1923076923076923,-2.37851162325373
LOC_Os03g10320,3.4,0.0,0.22727272727272727,-2.137503523749935
LOC_Os03g10350,14.0,1.9,0.19333333333333333,-2.3708376953683086
LOC_Os03g10340,79.6,14.1,0.18734491315136478,-2.416231289202888
LOC_Os03g10400,7.3,0.4,0.1686746987951807,-2.567684509289321
LOC_Os03g10410,4.6,0.0,0.17857142857142858,-2.4854268271702415
LOC_Os03g10440,11.9,0.0,0.07751937984496124,-3.689299160535892
LOC_Os03g10590,10.1,1.1,0.1891891891891892,-2.4020984435713455
LOC_Os03g10800,15.9,0.6,0.09467455621301776,-3.4008794362821844
LOC_Os03g10930,13.1,0.7,0.12056737588652482,-3.052088511148454
LOC_Os03g10990,9.8,1.6,0.24074074074074073,-2.0544477840223765
LOC_Os03g11050,7.0,0.7,0.2125,-2.234465253637023
LOC_Os03g11110,4.5,0.3,0.23636363636363636,-2.0809199953835673
LOC_Os03g11210,8.3,0.6,0.17204301075268816,-2.5391588111080314
LOC_Os03g11230,8.8,1.0,0.2040816326530612,-2.292781749227846
LOC_Os03g11320,5.1,0.4,0.22950819672131148,-2.123382415505282
LOC_Os03g11380,9.2,1.5,0.2450980392156863,-2.028569152196771
LOC_Os03g11400,5.0,0.0,0.16666666666666666,-2.584962500721156
LOC_Os03g11420,14.8,0.0,0.06329113924050632,-3.981852653289741
LOC_Os03g11450,3.2,0.0,0.23809523809523808,-2.070389327891398
LOC_Os03g11530,14.1,0.6,0.10596026490066227,-3.2384047393250786
LOC_Os03g11540,13.8,0.9,0.12837837837837837,-2.9615258521853645
LOC_Os03g11650,17.1,1.5,0.13812154696132595,-2.855989697308481
LOC_Os03g11710,6.8,0.0,0.12820512820512822,-2.9634741239748856
LOC_Os03g11720,52.6,7.2,0.15298507462686564,-2.708537185839689
LOC_Os03g11734,11.0,0.0,0.08333333333333333,-3.584962500721156
LOC_Os03g11810,4.4,0.0,0.18518518518518517,-2.4329594072761065
LOC_Os03g11950,5.4,0.5,0.234375,-2.0931094043914813
LOC_Os03g11960,10.4,1.7,0.2368421052631579,-2.078002512001273
LOC_Os03g11990,8.7,1.1,0.21649484536082478,-2.207595419408367
LOC_Os03g12000,4.8,0.0,0.1724137931034483,-2.5360529002402097
LOC_Os03g12140,8.8,0.0,0.1020408163265306,-3.292781749227846
LOC_Os03g12150,8.6,0.4,0.14583333333333334,-2.777607578663552
LOC_Os03g12230,6.6,0.6,0.2105263157894737,-2.247927513443585
LOC_Os03g12250,62.9,4.8,0.09076682316118936,-3.461691125819422
LOC_Os03g12270,4.6,0.0,0.17857142857142858,-2.4854268271702415
LOC_Os03g12430,15.2,0.0,0.0617283950617284,-4.017921907997263
LOC_Os03g12450,6.8,0.4,0.1794871794871795,-2.478047296804644
LOC_Os03g12590,16.0,1.9,0.17058823529411765,-2.5514099410101294
LOC_Os03g12620,9.2,1.0,0.19607843137254904,-2.350497247084133
LOC_Os03g12730,13.6,1.5,0.17123287671232876,-2.545968369105293
LOC_Os03g13010,21.9,1.9,0.12663755458515286,-2.9812227929693718
LOC_Os03g13130,7.5,0.0,0.11764705882352941,-3.0874628412503395
LOC_Os03g13150,5.0,0.0,0.16666666666666666,-2.584962500721156
LOC_Os03g13170,52.7,9.3,0.19180633147113593,-2.3822777508021944
LOC_Os03g13200,6.1,0.7,0.23943661971830987,-2.0622842782543427
LOC_Os03g13210,70.2,2.2,0.0449438202247191,-4.475733430966398
LOC_Os03g13274,17.3,0.6,0.08743169398907104,-3.5156998382840423
LOC_Os03g13380,63.8,8.8,0.15123456790123457,-2.7251401587694164
LOC_Os03g13390,138.6,4.1,0.03653295128939828,-4.774657884238157
LOC_Os03g13550,20.1,3.3,0.20379146919431276,-2.2948344340050872
LOC_Os03g13560,12.3,2.2,0.24060150375939848,-2.05528243550119
LOC_Os03g13600,10.5,0.0,0.08695652173913043,-3.523561956057013
LOC_Os03g13640,3.4,0.0,0.22727272727272727,-2.137503523749935
LOC_Os03g13720,4.2,0.0,0.1923076923076923,-2.37851162325373
LOC_Os03g13930,9.3,0.6,0.1553398058252427,-2.6865005271832185
LOC_Os03g14030,24.8,3.7,0.1821705426356589,-2.456638403745617
LOC_Os03g14130,4.2,0.0,0.1923076923076923,-2.37851162325373
LOC_Os03g14120,4.6,0.3,0.23214285714285718,-2.1069152039165115
LOC_Os03g14250,52.1,4.8,0.10922787193973633,-3.194587055676582
LOC_Os03g14260,26.7,5.0,0.21660649819494585,-2.2068515704406697
LOC_Os03g14270,4.1,0.0,0.19607843137254904,-2.350497247084133
LOC_Os03g14450,40.0,5.4,0.15609756097560976,-2.679480099505446
LOC_Os03g14530,20.3,1.6,0.12206572769953052,-3.034269902084746
LOC_Os03g14570,32.1,5.1,0.18429003021148035,-2.4399500692443317
LOC_Os03g14610,11.4,0.6,0.12903225806451613,-2.9541963103868754
LOC_Os03g14720,12.5,0.9,0.14074074074074072,-2.8288880836072456
LOC_Os03g14810,18.3,0.0,0.05181347150259067,-4.270528942380718
LOC_Os03g14830,11.7,1.9,0.2283464566929134,-2.1307036916445936
LOC_Os03g15010,26.6,5.4,0.2318840579710145,-2.108524456778169
LOC_Os03g15040,12.4,0.8,0.13432835820895522,-2.89616418901546
LOC_Os03g15220,3.2,0.0,0.23809523809523808,-2.070389327891398
LOC_Os03g15320,19.9,0.0,0.04784688995215311,-4.385431037193521
LOC_Os03g15340,30.5,1.8,0.08888888888888888,-3.4918530963296748
LOC_Os03g15680,3.9,0.0,0.2040816326530612,-2.292781749227846
LOC_Os03g15700,13.8,2.2,0.21621621621621623,-2.2094533656289497
LOC_Os03g15740,28.2,6.0,0.2397260273972603,-2.060541541935051
LOC_Os03g15790,8.3,0.0,0.1075268817204301,-3.2172307162206693
LOC_Os03g15950,11.1,1.7,0.22314049586776863,-2.163975735111126
LOC_Os03g16010,11.6,1.4,0.19047619047619047,-2.3923174227787602
LOC_Os03g16050,14.8,0.0,0.06329113924050632,-3.981852653289741
LOC_Os03g16070,19.9,3.2,0.20095693779904308,-2.3150417093021223
LOC_Os03g16440,14.6,2.8,0.24358974358974358,-2.037474705418663
LOC_Os03g16610,6.9,0.0,0.12658227848101264,-2.981852653289741
LOC_Os03g16780,14.6,1.0,0.12820512820512822,-2.9634741239748856
LOC_Os03g16850,5.1,0.0,0.1639344262295082,-2.6088092426755236
LOC_Os03g16870,5.7,0.6,0.23880597014925373,-2.0660891904577725
LOC_Os03g16950,30.4,2.6,0.11464968152866242,-3.1246957474493144
LOC_Os03g17040,7.2,0.0,0.12195121951219513,-3.035623909730721
LOC_Os03g17100,29.7,1.7,0.08794788273615636,-3.507207343206711
LOC_Os03g17120,26.8,4.2,0.18705035971223022,-2.4185013545824154
LOC_Os03g17140,19.7,2.6,0.1739130434782609,-2.5235619560570126
LOC_Os03g17240,41.6,6.9,0.18544600938967137,-2.430928872048735
LOC_Os03g17250,5.5,0.0,0.15384615384615385,-2.700439718141092
LOC_Os03g17350,20.2,1.8,0.1320754716981132,-2.920565532505595
LOC_Os03g17450,10.3,1.4,0.21238938053097342,-2.2352164616940318
LOC_Os03g17510,3.3,0.0,0.23255813953488372,-2.1043366598147357
LOC_Os03g17560,3.2,0.0,0.23809523809523808,-2.070389327891398
LOC_Os03g17580,11.5,1.4,0.192,-2.380821783940931
LOC_Os03g17680,27.2,3.1,0.1453900709219858,-2.78199934778071
LOC_Os03g17760,21.5,0.0,0.044444444444444446,-4.491853096329675
LOC_Os03g17860,16.0,0.7,0.09999999999999999,-3.3219280948873626
LOC_Os03g17870,92.8,22.2,0.24733475479744135,-2.0154631173878044
LOC_Os03g17880,4.2,0.0,0.1923076923076923,-2.37851162325373
LOC_Os03g17900,17.4,1.5,0.13586956521739132,-2.879705766282288
LOC_Os03g17930,15.2,2.0,0.1851851851851852,-2.432959407276106
LOC_Os03g17960,7.5,0.5,0.17647058823529413,-2.502500340529183
LOC_Os03g18180,53.7,8.9,0.1809872029250457,-2.466040402712947
LOC_Os03g18210,7.4,1.0,0.23809523809523808,-2.070389327891398
LOC_Os03g18220,81.1,10.4,0.13885505481120586,-2.848348397613063
LOC_Os03g18250,28.0,0.0,0.034482758620689655,-4.857980995127572
LOC_Os03g18300,4.2,0.0,0.1923076923076923,-2.37851162325373
LOC_Os03g18370,5.2,0.5,0.24193548387096772,-2.0473057147783567
LOC_Os03g18420,9.4,0.9,0.18269230769230768,-2.452512204697507
LOC_Os03g18430,8.3,0.4,0.15053763440860213,-2.7318038890504277
LOC_Os03g18510,36.3,6.0,0.18766756032171583,-2.413748803310271
LOC_Os03g18570,18.0,0.7,0.08947368421052632,-3.4823927670806083
LOC_Os03g18590,21.9,0.9,0.08296943231441048,-3.5912762746533584
LOC_Os03g18620,4.7,0.3,0.22807017543859648,-2.1324502960236495
LOC_Os03g18630,20.3,0.6,0.07511737089201878,-3.7347096202258383
LOC_Os03g18640,13.2,1.8,0.19718309859154928,-2.342392197447078
LOC_Os03g18660,13.8,0.0,0.06756756756756756,-3.8875252707415875
LOC_Os03g18710,5.8,0.5,0.22058823529411764,-2.180572245641821
LOC_Os03g18980,12.7,1.7,0.19708029197080296,-2.343144580797058
LOC_Os03g19080,19.6,1.7,0.13106796116504854,-2.93161302501975
LOC_Os03g19200,25.1,1.4,0.09195402298850573,-3.4429434958487284
LOC_Os03g19240,21.4,3.0,0.17857142857142858,-2.4854268271702415
LOC_Os03g19275,4.7,0.0,0.17543859649122806,-2.5109619192773796
LOC_Os03g19310,35.6,0.9,0.051912568306010924,-4.267772324840457
LOC_Os03g19330,7.4,0.0,0.11904761904761904,-3.070389327891398
LOC_Os03g19375,4.8,0.0,0.1724137931034483,-2.5360529002402097
LOC_Os03g19390,7.4,0.8,0.21428571428571427,-2.222392421336448
LOC_Os03g19420,344.0,1.1,0.00608695652173913,-7.360063223774134
LOC_Os03g19427,297.0,0.0,0.003355704697986577,-8.219168520462162
LOC_Os03g19436,5.0,0.0,0.16666666666666666,-2.584962500721156
LOC_Os03g19520,8.9,0.9,0.1919191919191919,-2.3814291066360243
LOC_Os03g19560,11.6,0.3,0.10317460317460318,-3.276840205358824
LOC_Os03g19590,12.9,1.2,0.15827338129496404,-2.65950945408621
LOC_Os03g19780,19.9,3.0,0.19138755980861244,-2.3854310371935203
LOC_Os03g19890,30.2,4.8,0.1858974358974359,-2.4274212237346764
LOC_Os03g19930,7.2,0.4,0.17073170731707318,-2.5501970825604796
LOC_Os03g19990,24.4,2.5,0.1377952755905512,-2.8594016698271996
LOC_Os03g20140,22.3,3.4,0.1888412017167382,-2.404754526016983
LOC_Os03g20210,13.8,2.1,0.20945945945945946,-2.2552570552420748
LOC_Os03g20300,7.1,0.7,0.20987654320987656,-2.252387161634285
LOC_Os03g20290,22.9,1.9,0.12133891213389121,-3.0428858128531764
LOC_Os03g20420,12.5,0.6,0.11851851851851852,-3.076815597050831
LOC_Os03g20520,6.1,0.5,0.21126760563380284,-2.2428565238961635
LOC_Os03g20630,16.9,2.4,0.1899441340782123,-2.396352936013917
LOC_Os03g20700,8.6,0.0,0.10416666666666667,-3.263034405833794
LOC_Os03g20740,5.9,0.0,0.14492753623188406,-2.7865963618908065
LOC_Os03g21160,4.8,0.4,0.24137931034482757,-2.050626073069968
LOC_Os03g21460,10.7,1.1,0.17948717948717952,-2.478047296804644
LOC_Os03g21560,9.7,0.0,0.09345794392523366,-3.4195388915137843
LOC_Os03g21680,24.8,4.0,0.19379844961240308,-2.3673710656485296
LOC_Os03g21810,9.8,1.2,0.20370370370370372,-2.2954558835261714
LOC_Os03g21830,9.4,0.0,0.09615384615384615,-3.37851162325373
LOC_Os03g21890,10.6,1.1,0.1810344827586207,-2.4656635723488116
LOC_Os03g21970,11.9,1.4,0.18604651162790697,-2.426264754702098
LOC_Os03g21980,5.3,0.4,0.2222222222222222,-2.1699250014423126
LOC_Os03g22040,7.8,0.0,0.11363636363636363,-3.137503523749935
LOC_Os03g22050,20.5,1.4,0.11162790697674418,-3.163230348868304
LOC_Os03g22180,43.3,9.0,0.22573363431151244,-2.1473066987802936
LOC_Os03g22320,9.3,1.3,0.22330097087378636,-2.162938571126206
LOC_Os03g22340,56.0,8.0,0.15789473684210525,-2.6629650127224296
LOC_Os03g22350,7.2,0.0,0.12195121951219513,-3.035623909730721
LOC_Os03g22360,15.8,2.6,0.21428571428571427,-2.222392421336448
LOC_Os03g22680,13.4,2.0,0.20833333333333331,-2.263034405833794
LOC_Os03g22690,7.9,0.9,0.21348314606741572,-2.2278059175228124
LOC_Os03g22700,6.2,0.3,0.18055555555555555,-2.4694852833012204
LOC_Os03g22730,19.4,0.9,0.09313725490196079,-3.42449782852791
LOC_Os03g22740,27.2,1.4,0.0851063829787234,-3.5545888516776376
LOC_Os03g22870,4.6,0.0,0.17857142857142858,-2.4854268271702415
LOC_Os03g22880,45.9,4.4,0.11513859275053306,-3.118556610351908
LOC_Os03g22950,20.8,0.0,0.04587155963302752,-4.446256229889564
LOC_Os03g23020,14.4,1.5,0.16233766233766234,-2.6229303509201767
LOC_Os03g23960,12.9,0.0,0.07194244604316546,-3.797012977836145
LOC_Os03g23970,11.2,0.6,0.13114754098360656,-2.9307373375628862
LOC_Os03g24020,3.3,0.0,0.23255813953488372,-2.1043366598147357
LOC_Os03g24030,17.5,3.1,0.2216216216216216,-2.1738294558982285
LOC_Os03g24460,8.3,1.3,0.24731182795698922,-2.015596855051019
LOC_Os03g24560,19.9,0.0,0.04784688995215311,-4.385431037193521
LOC_Os03g24880,9.6,0.0,0.09433962264150944,-3.4059923596758366
LOC_Os03g24900,11.5,1.1,0.168,-2.5734668618833267
LOC_Os03g24920,19.3,0.0,0.04926108374384236,-4.343407822297814
LOC_Os03g24930,16.0,0.7,0.09999999999999999,-3.3219280948873626
LOC_Os03g25060,3.8,0.0,0.20833333333333334,-2.263034405833794
LOC_Os03g25130,4.2,0.0,0.1923076923076923,-2.37851162325373
LOC_Os03g25150,20.9,1.7,0.12328767123287673,-3.0198995574377046
LOC_Os03g25320,18.0,0.0,0.05263157894736842,-4.247927513443585
LOC_Os03g25370,10.3,1.4,0.21238938053097342,-2.2352164616940318
LOC_Os03g25440,51.6,7.8,0.1673003802281369,-2.5794873706550048
LOC_Os03g25450,33.1,2.9,0.11436950146627566,-3.128225710161924
LOC_Os03g25460,3.6,0.0,0.2173913043478261,-2.2016338611696504
LOC_Os03g25470,4.5,0.0,0.18181818181818182,-2.4594316186372973
LOC_Os03g25620,9.5,1.5,0.23809523809523808,-2.070389327891398
LOC_Os03g25940,57.3,10.8,0.202401372212693,-2.304709023838655
LOC_Os03g25960,5.9,0.0,0.14492753623188406,-2.7865963618908065
LOC_Os03g26200,14.0,1.1,0.14,-2.8365012677171206
